user_id,date,mood
236,2017-02-14,5
237,2017-02-14,4
238,2017-02-14,2
239,2017-02-14,5
240,2017-02-14,2
241,2017-02-14,4
242,2017-02-14,4
243,2017-02-14,1
244,2017-02-14,3
245,2017-02-14,5
246,2017-02-14,2
247,2017-02-14,5
248,2017-02-14,4
249,2017-02-14,4
250,2017-02-14,1
251,2017-02-14,1
252,2017-02-14,4
253,2017-02-14,3
254,2017-02-14,5
255,2017-02-14,5
256,2017-02-14,1
257,2017-02-14,1
258,2017-02-14,3
260,2017-02-14,4
261,2017-02-14,3
262,2017-02-14,1
263,2017-02-14,2
264,2017-02-14,4
265,2017-02-14,4
266,2017-02-14,2
267,2017-02-14,5
268,2017-02-14,4
269,2017-02-14,3
270,2017-02-14,2
271,2017-02-14,4
272,2017-02-14,3
273,2017-02-14,1
274,2017-02-14,3
275,2017-02-14,2
276,2017-02-14,3
277,2017-02-14,4
278,2017-02-14,1
279,2017-02-14,1
280,2017-02-14,4
281,2017-02-14,1
282,2017-02-14,5
283,2017-02-14,2
284,2017-02-14,3
285,2017-02-14,5
286,2017-02-14,2
287,2017-02-14,1
288,2017-02-14,3
289,2017-02-14,2
290,2017-02-14,5
291,2017-02-14,3
292,2017-02-14,2
293,2017-02-14,2
294,2017-02-14,5
295,2017-02-14,4
296,2017-02-14,3
297,2017-02-14,5
298,2017-02-14,5
299,2017-02-14,1
300,2017-02-14,2
301,2017-02-14,4
302,2017-02-14,5
303,2017-02-14,1
304,2017-02-14,2
305,2017-02-14,2
306,2017-02-14,5
307,2017-02-14,1
308,2017-02-14,1
309,2017-02-14,4
310,2017-02-14,5
311,2017-02-14,3
312,2017-02-14,5
313,2017-02-14,3
314,2017-02-14,2
315,2017-02-14,4
316,2017-02-14,4
317,2017-02-14,2
318,2017-02-14,1
319,2017-02-14,4
320,2017-02-14,4
321,2017-02-14,4
322,2017-02-14,5
323,2017-02-14,1
324,2017-02-14,1
325,2017-02-14,4
326,2017-02-14,2
327,2017-02-14,5
328,2017-02-14,2
329,2017-02-14,5
330,2017-02-14,1
331,2017-02-14,4
332,2017-02-14,4
333,2017-02-14,3
334,2017-02-14,4
335,2017-02-14,4
336,2017-02-14,3
337,2017-02-14,5
338,2017-02-14,5
339,2017-02-14,3
340,2017-02-14,1
341,2017-02-14,1
342,2017-02-14,4
343,2017-02-14,2
344,2017-02-14,3
345,2017-02-14,5
346,2017-02-14,1
347,2017-02-14,1
348,2017-02-14,4
349,2017-02-14,3
350,2017-02-14,5
351,2017-02-14,4
352,2017-02-14,5
353,2017-02-14,1
354,2017-02-14,4
355,2017-02-14,1
356,2017-02-14,4
357,2017-02-14,1
358,2017-02-14,2
359,2017-02-14,5
360,2017-02-14,4
361,2017-02-14,5
362,2017-02-14,1
363,2017-02-14,4
364,2017-02-14,5
365,2017-02-14,4
366,2017-02-14,3
367,2017-02-14,2
368,2017-02-14,1
369,2017-02-14,2
370,2017-02-14,4
371,2017-02-14,1
372,2017-02-14,2
373,2017-02-14,5
374,2017-02-14,1
375,2017-02-14,5
376,2017-02-14,3
377,2017-02-14,1
378,2017-02-14,3
379,2017-02-14,2
380,2017-02-14,2
381,2017-02-14,1
382,2017-02-14,3
383,2017-02-14,3
384,2017-02-14,2
385,2017-02-14,4
386,2017-02-14,1
387,2017-02-14,4
388,2017-02-14,2
389,2017-02-14,4
390,2017-02-14,5
391,2017-02-14,1
392,2017-02-14,3
393,2017-02-14,3
394,2017-02-14,2
395,2017-02-14,4
396,2017-02-14,2
397,2017-02-14,5
398,2017-02-14,2
399,2017-02-14,5
400,2017-02-14,5
401,2017-02-14,1
402,2017-02-14,2
403,2017-02-14,2
404,2017-02-14,4
405,2017-02-14,5
406,2017-02-14,1
407,2017-02-14,3
408,2017-02-14,2
409,2017-02-14,2
410,2017-02-14,4
411,2017-02-14,5
413,2017-02-14,2
414,2017-02-14,5
415,2017-02-14,1
416,2017-02-14,1
417,2017-02-14,3
418,2017-02-14,2
419,2017-02-14,4
420,2017-02-14,1
421,2017-02-14,5
422,2017-02-14,4
423,2017-02-14,4
424,2017-02-14,1
425,2017-02-14,4
426,2017-02-14,5
427,2017-02-14,4
428,2017-02-14,3
429,2017-02-14,4
430,2017-02-14,3
431,2017-02-14,1
432,2017-02-14,1
433,2017-02-14,2
434,2017-02-14,4
435,2017-02-14,1
436,2017-02-14,4
437,2017-02-14,1
438,2017-02-14,4
439,2017-02-14,2
440,2017-02-14,4
441,2017-02-14,1
442,2017-02-14,3
443,2017-02-14,3
444,2017-02-14,3
445,2017-02-14,1
446,2017-02-14,1
447,2017-02-14,2
448,2017-02-14,1
449,2017-02-14,2
450,2017-02-14,5
451,2017-02-14,4
452,2017-02-14,4
453,2017-02-14,3
454,2017-02-14,3
455,2017-02-14,2
456,2017-02-14,3
457,2017-02-14,4
458,2017-02-14,4
459,2017-02-14,2
460,2017-02-14,5
461,2017-02-14,5
462,2017-02-14,3
463,2017-02-14,5
464,2017-02-14,3
465,2017-02-14,1
466,2017-02-14,2
467,2017-02-14,1
468,2017-02-14,1
469,2017-02-14,2
470,2017-02-14,2
471,2017-02-14,4
472,2017-02-14,1
473,2017-02-14,4
474,2017-02-14,3
475,2017-02-14,4
476,2017-02-14,4
477,2017-02-14,4
478,2017-02-14,3
479,2017-02-14,4
480,2017-02-14,1
481,2017-02-14,4
482,2017-02-14,4
483,2017-02-14,1
484,2017-02-14,5
485,2017-02-14,3
486,2017-02-14,5
487,2017-02-14,2
488,2017-02-14,5
489,2017-02-14,3
490,2017-02-14,2
491,2017-02-14,4
492,2017-02-14,5
493,2017-02-14,3
494,2017-02-14,2
495,2017-02-14,2
496,2017-02-14,1
497,2017-02-14,2
498,2017-02-14,2
499,2017-02-14,1
500,2017-02-14,5
501,2017-02-14,3
502,2017-02-14,4
503,2017-02-14,4
504,2017-02-14,4
505,2017-02-14,5
506,2017-02-14,4
507,2017-02-14,5
508,2017-02-14,5
509,2017-02-14,5
510,2017-02-14,4
511,2017-02-14,1
512,2017-02-14,1
513,2017-02-14,3
514,2017-02-14,2
515,2017-02-14,3
516,2017-02-14,1
517,2017-02-14,2
518,2017-02-14,4
519,2017-02-14,1
520,2017-02-14,4
521,2017-02-14,3
522,2017-02-14,5
523,2017-02-14,1
524,2017-02-14,5
525,2017-02-14,5
526,2017-02-14,1
527,2017-02-14,3
528,2017-02-14,3
529,2017-02-14,1
530,2017-02-14,5
531,2017-02-14,3
532,2017-02-14,5
533,2017-02-14,1
534,2017-02-14,3
535,2017-02-14,4
536,2017-02-14,4
537,2017-02-14,5
538,2017-02-14,5
539,2017-02-14,1
540,2017-02-14,1
541,2017-02-14,1
542,2017-02-14,5
543,2017-02-14,1
544,2017-02-14,3
545,2017-02-14,5
546,2017-02-14,2
547,2017-02-14,1
548,2017-02-14,5
549,2017-02-14,5
550,2017-02-14,2
551,2017-02-14,1
552,2017-02-14,1
553,2017-02-14,1
554,2017-02-14,2
555,2017-02-14,4
556,2017-02-14,5
557,2017-02-14,2
558,2017-02-14,2
559,2017-02-14,3
560,2017-02-14,1
561,2017-02-14,5
562,2017-02-14,1
563,2017-02-14,4
564,2017-02-14,3
565,2017-02-14,5
566,2017-02-14,1
567,2017-02-14,4
568,2017-02-14,2
569,2017-02-14,3
570,2017-02-14,4
571,2017-02-14,3
572,2017-02-14,1
573,2017-02-14,4
574,2017-02-14,1
575,2017-02-14,1
576,2017-02-14,1
577,2017-02-14,4
578,2017-02-14,1
579,2017-02-14,5
580,2017-02-14,2
581,2017-02-14,2
582,2017-02-14,5
583,2017-02-14,2
584,2017-02-14,4
585,2017-02-14,3
586,2017-02-14,1
587,2017-02-14,4
588,2017-02-14,1
589,2017-02-14,4
590,2017-02-14,3
591,2017-02-14,5
592,2017-02-14,3
593,2017-02-14,5
594,2017-02-14,1
595,2017-02-14,2
596,2017-02-14,1
597,2017-02-14,2
598,2017-02-14,5
599,2017-02-14,1
600,2017-02-14,2
601,2017-02-14,3
602,2017-02-14,2
603,2017-02-14,2
604,2017-02-14,5
605,2017-02-14,5
606,2017-02-14,2
607,2017-02-14,1
608,2017-02-14,2
609,2017-02-14,4
610,2017-02-14,2
611,2017-02-14,4
612,2017-02-14,4
613,2017-02-14,4
614,2017-02-14,3
615,2017-02-14,4
616,2017-02-14,5
617,2017-02-14,5
618,2017-02-14,3
619,2017-02-14,5
620,2017-02-14,1
621,2017-02-14,3
622,2017-02-14,4
623,2017-02-14,4
624,2017-02-14,4
625,2017-02-14,1
626,2017-02-14,5
627,2017-02-14,3
628,2017-02-14,2
629,2017-02-14,3
630,2017-02-14,5
631,2017-02-14,4
632,2017-02-14,5
633,2017-02-14,5
634,2017-02-14,5
635,2017-02-14,1
636,2017-02-14,1
637,2017-02-14,4
638,2017-02-14,2
639,2017-02-14,1
640,2017-02-14,5
641,2017-02-14,4
642,2017-02-14,1
643,2017-02-14,2
644,2017-02-14,4
645,2017-02-14,2
646,2017-02-14,4
647,2017-02-14,5
648,2017-02-14,1
649,2017-02-14,1
650,2017-02-14,2
651,2017-02-14,2
652,2017-02-14,4
653,2017-02-14,2
654,2017-02-14,3
655,2017-02-14,4
656,2017-02-14,2
657,2017-02-14,2
658,2017-02-14,4
659,2017-02-14,3
660,2017-02-14,4
661,2017-02-14,4
662,2017-02-14,2
663,2017-02-14,1
664,2017-02-14,1
665,2017-02-14,2
666,2017-02-14,2
667,2017-02-14,3
668,2017-02-14,1
669,2017-02-14,1
670,2017-02-14,4
671,2017-02-14,4
672,2017-02-14,1
673,2017-02-14,2
674,2017-02-14,5
675,2017-02-14,3
676,2017-02-14,2
677,2017-02-14,3
678,2017-02-14,1
679,2017-02-14,3
680,2017-02-14,5
681,2017-02-14,2
682,2017-02-14,1
683,2017-02-14,2
684,2017-02-14,4
685,2017-02-14,2
686,2017-02-14,1
687,2017-02-14,4
688,2017-02-14,2
689,2017-02-14,4
690,2017-02-14,2
691,2017-02-14,4
692,2017-02-14,3
693,2017-02-14,4
694,2017-02-14,1
695,2017-02-14,1
696,2017-02-14,1
697,2017-02-14,3
698,2017-02-14,1
699,2017-02-14,5
700,2017-02-14,4
701,2017-02-14,4
702,2017-02-14,3
703,2017-02-14,4
704,2017-02-14,5
705,2017-02-14,1
706,2017-02-14,5
707,2017-02-14,1
708,2017-02-14,1
709,2017-02-14,4
710,2017-02-14,2
711,2017-02-14,3
712,2017-02-14,2
713,2017-02-14,2
714,2017-02-14,2
715,2017-02-14,4
716,2017-02-14,4
717,2017-02-14,5
718,2017-02-14,3
719,2017-02-14,4
720,2017-02-14,5
721,2017-02-14,4
722,2017-02-14,1
723,2017-02-14,3
724,2017-02-14,1
725,2017-02-14,5
726,2017-02-14,1
727,2017-02-14,2
728,2017-02-14,1
729,2017-02-14,1
730,2017-02-14,4
731,2017-02-14,4
732,2017-02-14,2
733,2017-02-14,1
734,2017-02-14,1
735,2017-02-14,2
736,2017-02-14,1
737,2017-02-14,1
738,2017-02-14,3
739,2017-02-14,2
740,2017-02-14,1
741,2017-02-14,1
742,2017-02-14,1
743,2017-02-14,4
744,2017-02-14,2
745,2017-02-14,1
746,2017-02-14,4
747,2017-02-14,3
748,2017-02-14,3
749,2017-02-14,3
750,2017-02-14,2
751,2017-02-14,1
752,2017-02-14,2
753,2017-02-14,1
754,2017-02-14,3
755,2017-02-14,2
756,2017-02-14,4
757,2017-02-14,5
758,2017-02-14,5
759,2017-02-14,5
760,2017-02-14,5
761,2017-02-14,5
762,2017-02-14,1
764,2017-02-14,3
765,2017-02-14,4
766,2017-02-14,3
767,2017-02-14,4
768,2017-02-14,1
769,2017-02-14,3
770,2017-02-14,5
771,2017-02-14,5
772,2017-02-14,4
773,2017-02-14,3
774,2017-02-14,2
775,2017-02-14,2
776,2017-02-14,2
777,2017-02-14,2
778,2017-02-14,1
779,2017-02-14,2
780,2017-02-14,5
781,2017-02-14,1
783,2017-02-14,2
784,2017-02-14,2
785,2017-02-14,1
786,2017-02-14,1
787,2017-02-14,3
788,2017-02-14,3
789,2017-02-14,1
790,2017-02-14,1
791,2017-02-14,3
792,2017-02-14,4
793,2017-02-14,4
794,2017-02-14,3
795,2017-02-14,4
796,2017-02-14,2
797,2017-02-14,2
798,2017-02-14,1
799,2017-02-14,4
800,2017-02-14,2
801,2017-02-14,2
802,2017-02-14,1
803,2017-02-14,5
804,2017-02-14,1
805,2017-02-14,2
806,2017-02-14,3
807,2017-02-14,1
808,2017-02-14,2
809,2017-02-14,2
810,2017-02-14,2
811,2017-02-14,3
812,2017-02-14,1
813,2017-02-14,4
814,2017-02-14,3
815,2017-02-14,2
816,2017-02-14,1
817,2017-02-14,2
818,2017-02-14,5
819,2017-02-14,1
820,2017-02-14,2
821,2017-02-14,3
822,2017-02-14,1
823,2017-02-14,4
824,2017-02-14,2
825,2017-02-14,5
826,2017-02-14,3
827,2017-02-14,5
828,2017-02-14,3
829,2017-02-14,2
830,2017-02-14,1
831,2017-02-14,2
832,2017-02-14,4
834,2017-02-14,1
835,2017-02-14,5
836,2017-02-14,2
837,2017-02-14,1
838,2017-02-14,1
839,2017-02-14,4
840,2017-02-14,4
841,2017-02-14,4
842,2017-02-14,1
843,2017-02-14,2
844,2017-02-14,4
845,2017-02-14,4
846,2017-02-14,4
848,2017-02-14,3
849,2017-02-14,4
850,2017-02-14,1
851,2017-02-14,3
852,2017-02-14,3
853,2017-02-14,2
854,2017-02-14,3
855,2017-02-14,3
856,2017-02-14,3
857,2017-02-14,1
858,2017-02-14,5
859,2017-02-14,4
860,2017-02-14,2
861,2017-02-14,3
862,2017-02-14,1
863,2017-02-14,5
864,2017-02-14,3
865,2017-02-14,5
866,2017-02-14,1
867,2017-02-14,3
868,2017-02-14,1
869,2017-02-14,1
870,2017-02-14,5
871,2017-02-14,1
872,2017-02-14,2
873,2017-02-14,2
874,2017-02-14,1
875,2017-02-14,2
876,2017-02-14,5
877,2017-02-14,4
878,2017-02-14,1
879,2017-02-14,3
880,2017-02-14,3
881,2017-02-14,4
882,2017-02-14,1
884,2017-02-14,2
885,2017-02-14,2
886,2017-02-14,5
887,2017-02-14,4
888,2017-02-14,4
889,2017-02-14,3
890,2017-02-14,2
891,2017-02-14,4
892,2017-02-14,4
893,2017-02-14,5
894,2017-02-14,1
895,2017-02-14,2
896,2017-02-14,3
897,2017-02-14,1
898,2017-02-14,3
899,2017-02-14,1
900,2017-02-14,1
901,2017-02-14,4
902,2017-02-14,5
903,2017-02-14,3
904,2017-02-14,4
905,2017-02-14,4
906,2017-02-14,2
907,2017-02-14,2
908,2017-02-14,2
909,2017-02-14,1
910,2017-02-14,3
911,2017-02-14,2
912,2017-02-14,3
913,2017-02-14,1
914,2017-02-14,2
915,2017-02-14,5
916,2017-02-14,5
917,2017-02-14,1
918,2017-02-14,5
919,2017-02-14,2
920,2017-02-14,5
921,2017-02-14,5
922,2017-02-14,3
923,2017-02-14,5
924,2017-02-14,1
925,2017-02-14,5
926,2017-02-14,3
927,2017-02-14,4
928,2017-02-14,2
929,2017-02-14,2
930,2017-02-14,3
931,2017-02-14,1
932,2017-02-14,3
933,2017-02-14,4
934,2017-02-14,4
935,2017-02-14,4
936,2017-02-14,3
937,2017-02-14,1
938,2017-02-14,4
939,2017-02-14,1
940,2017-02-14,1
941,2017-02-14,3
942,2017-02-14,4
943,2017-02-14,1
944,2017-02-14,5
945,2017-02-14,4
946,2017-02-14,2
947,2017-02-14,2
948,2017-02-14,3
949,2017-02-14,2
950,2017-02-14,2
951,2017-02-14,4
952,2017-02-14,4
953,2017-02-14,4
954,2017-02-14,1
955,2017-02-14,4
956,2017-02-14,5
957,2017-02-14,1
958,2017-02-14,2
959,2017-02-14,5
960,2017-02-14,3
961,2017-02-14,4
962,2017-02-14,3
963,2017-02-14,4
964,2017-02-14,5
965,2017-02-14,5
966,2017-02-14,5
967,2017-02-14,3
968,2017-02-14,1
969,2017-02-14,2
970,2017-02-14,5
971,2017-02-14,4
972,2017-02-14,3
973,2017-02-14,5
974,2017-02-14,4
975,2017-02-14,1
976,2017-02-14,3
977,2017-02-14,2
978,2017-02-14,1
979,2017-02-14,3
980,2017-02-14,2
981,2017-02-14,1
982,2017-02-14,1
983,2017-02-14,3
984,2017-02-14,4
985,2017-02-14,5
986,2017-02-14,1
987,2017-02-14,2
988,2017-02-14,4
989,2017-02-14,2
990,2017-02-14,3
991,2017-02-14,1
992,2017-02-14,5
993,2017-02-14,4
994,2017-02-14,1
995,2017-02-14,2
996,2017-02-14,2
997,2017-02-14,2
998,2017-02-14,3
999,2017-02-14,4
1000,2017-02-14,5
1,2017-02-15,3
2,2017-02-15,2
3,2017-02-15,5
4,2017-02-15,5
5,2017-02-15,3
6,2017-02-15,4
7,2017-02-15,5
8,2017-02-15,2
9,2017-02-15,1
10,2017-02-15,4
11,2017-02-15,2
12,2017-02-15,3
13,2017-02-15,5
14,2017-02-15,2
15,2017-02-15,4
16,2017-02-15,1
17,2017-02-15,2
18,2017-02-15,4
19,2017-02-15,1
20,2017-02-15,1
21,2017-02-15,3
22,2017-02-15,5
23,2017-02-15,3
24,2017-02-15,1
25,2017-02-15,2
26,2017-02-15,4
27,2017-02-15,3
28,2017-02-15,4
29,2017-02-15,1
30,2017-02-15,2
31,2017-02-15,1
32,2017-02-15,4
33,2017-02-15,3
34,2017-02-15,1
35,2017-02-15,4
36,2017-02-15,1
37,2017-02-15,3
38,2017-02-15,5
39,2017-02-15,3
40,2017-02-15,2
41,2017-02-15,1
42,2017-02-15,3
43,2017-02-15,3
44,2017-02-15,4
45,2017-02-15,3
46,2017-02-15,4
47,2017-02-15,5
48,2017-02-15,4
49,2017-02-15,5
50,2017-02-15,1
51,2017-02-15,2
52,2017-02-15,5
53,2017-02-15,5
54,2017-02-15,3
55,2017-02-15,4
56,2017-02-15,1
57,2017-02-15,2
58,2017-02-15,4
59,2017-02-15,4
60,2017-02-15,3
61,2017-02-15,3
62,2017-02-15,1
63,2017-02-15,4
64,2017-02-15,2
65,2017-02-15,3
66,2017-02-15,3
67,2017-02-15,5
68,2017-02-15,5
69,2017-02-15,5
70,2017-02-15,2
71,2017-02-15,2
72,2017-02-15,4
73,2017-02-15,2
74,2017-02-15,2
75,2017-02-15,4
76,2017-02-15,3
77,2017-02-15,1
78,2017-02-15,3
79,2017-02-15,4
80,2017-02-15,2
81,2017-02-15,2
82,2017-02-15,2
83,2017-02-15,5
84,2017-02-15,4
85,2017-02-15,4
86,2017-02-15,2
87,2017-02-15,2
88,2017-02-15,4
89,2017-02-15,3
90,2017-02-15,2
91,2017-02-15,1
92,2017-02-15,4
93,2017-02-15,4
94,2017-02-15,5
95,2017-02-15,3
96,2017-02-15,5
97,2017-02-15,3
98,2017-02-15,4
99,2017-02-15,4
100,2017-02-15,1
101,2017-02-15,5
102,2017-02-15,3
103,2017-02-15,5
104,2017-02-15,1
105,2017-02-15,2
106,2017-02-15,4
107,2017-02-15,3
108,2017-02-15,2
109,2017-02-15,1
110,2017-02-15,5
111,2017-02-15,4
112,2017-02-15,4
113,2017-02-15,3
114,2017-02-15,5
115,2017-02-15,5
116,2017-02-15,4
117,2017-02-15,1
118,2017-02-15,4
119,2017-02-15,3
120,2017-02-15,3
121,2017-02-15,1
122,2017-02-15,4
123,2017-02-15,1
124,2017-02-15,2
125,2017-02-15,5
126,2017-02-15,1
127,2017-02-15,4
128,2017-02-15,5
129,2017-02-15,4
130,2017-02-15,4
131,2017-02-15,5
132,2017-02-15,4
133,2017-02-15,2
134,2017-02-15,1
135,2017-02-15,5
136,2017-02-15,4
137,2017-02-15,4
138,2017-02-15,2
139,2017-02-15,4
140,2017-02-15,1
141,2017-02-15,3
142,2017-02-15,2
143,2017-02-15,1
144,2017-02-15,3
145,2017-02-15,4
146,2017-02-15,3
147,2017-02-15,2
148,2017-02-15,3
149,2017-02-15,1
150,2017-02-15,4
151,2017-02-15,3
152,2017-02-15,5
153,2017-02-15,3
154,2017-02-15,2
155,2017-02-15,4
156,2017-02-15,2
157,2017-02-15,4
158,2017-02-15,4
159,2017-02-15,5
160,2017-02-15,1
161,2017-02-15,5
162,2017-02-15,3
163,2017-02-15,4
164,2017-02-15,4
165,2017-02-15,4
166,2017-02-15,1
167,2017-02-15,2
168,2017-02-15,5
169,2017-02-15,4
170,2017-02-15,1
171,2017-02-15,2
172,2017-02-15,1
173,2017-02-15,3
174,2017-02-15,1
175,2017-02-15,1
176,2017-02-15,2
177,2017-02-15,3
178,2017-02-15,4
179,2017-02-15,2
180,2017-02-15,5
181,2017-02-15,4
182,2017-02-15,2
183,2017-02-15,3
184,2017-02-15,1
185,2017-02-15,3
186,2017-02-15,1
187,2017-02-15,3
188,2017-02-15,4
189,2017-02-15,4
190,2017-02-15,4
191,2017-02-15,2
192,2017-02-15,3
193,2017-02-15,2
194,2017-02-15,2
195,2017-02-15,5
196,2017-02-15,5
197,2017-02-15,2
198,2017-02-15,2
199,2017-02-15,1
200,2017-02-15,1
201,2017-02-15,5
202,2017-02-15,1
203,2017-02-15,1
204,2017-02-15,4
205,2017-02-15,2
206,2017-02-15,4
207,2017-02-15,3
208,2017-02-15,3
209,2017-02-15,5
210,2017-02-15,3
211,2017-02-15,2
212,2017-02-15,4
213,2017-02-15,4
214,2017-02-15,4
215,2017-02-15,4
216,2017-02-15,3
217,2017-02-15,4
218,2017-02-15,2
219,2017-02-15,2
220,2017-02-15,5
221,2017-02-15,1
222,2017-02-15,5
223,2017-02-15,5
225,2017-02-15,5
226,2017-02-15,4
227,2017-02-15,2
228,2017-02-15,2
229,2017-02-15,1
230,2017-02-15,2
231,2017-02-15,3
232,2017-02-15,5
233,2017-02-15,4
234,2017-02-15,5
235,2017-02-15,5
236,2017-02-15,5
237,2017-02-15,5
238,2017-02-15,4
239,2017-02-15,4
240,2017-02-15,1
241,2017-02-15,5
242,2017-02-15,5
243,2017-02-15,3
244,2017-02-15,4
245,2017-02-15,2
246,2017-02-15,1
247,2017-02-15,1
248,2017-02-15,2
249,2017-02-15,4
250,2017-02-15,3
251,2017-02-15,3
252,2017-02-15,3
253,2017-02-15,2
254,2017-02-15,3
255,2017-02-15,3
256,2017-02-15,4
257,2017-02-15,1
258,2017-02-15,3
259,2017-02-15,5
260,2017-02-15,2
261,2017-02-15,2
262,2017-02-15,2
263,2017-02-15,4
264,2017-02-15,5
265,2017-02-15,2
266,2017-02-15,1
267,2017-02-15,5
268,2017-02-15,2
269,2017-02-15,2
270,2017-02-15,2
271,2017-02-15,3
272,2017-02-15,3
273,2017-02-15,4
274,2017-02-15,4
275,2017-02-15,5
276,2017-02-15,2
277,2017-02-15,4
278,2017-02-15,1
279,2017-02-15,1
280,2017-02-15,4
281,2017-02-15,1
282,2017-02-15,4
283,2017-02-15,5
284,2017-02-15,4
285,2017-02-15,5
286,2017-02-15,1
287,2017-02-15,2
288,2017-02-15,1
289,2017-02-15,5
290,2017-02-15,5
291,2017-02-15,3
292,2017-02-15,5
293,2017-02-15,5
294,2017-02-15,5
295,2017-02-15,4
296,2017-02-15,3
297,2017-02-15,1
298,2017-02-15,2
299,2017-02-15,5
300,2017-02-15,5
301,2017-02-15,2
302,2017-02-15,3
303,2017-02-15,3
304,2017-02-15,2
305,2017-02-15,5
306,2017-02-15,5
307,2017-02-15,3
308,2017-02-15,4
309,2017-02-15,1
310,2017-02-15,2
311,2017-02-15,4
312,2017-02-15,3
313,2017-02-15,3
314,2017-02-15,3
315,2017-02-15,4
316,2017-02-15,5
317,2017-02-15,3
318,2017-02-15,5
319,2017-02-15,3
320,2017-02-15,5
321,2017-02-15,5
322,2017-02-15,1
323,2017-02-15,2
324,2017-02-15,3
325,2017-02-15,2
326,2017-02-15,1
327,2017-02-15,3
328,2017-02-15,2
329,2017-02-15,3
330,2017-02-15,1
331,2017-02-15,2
332,2017-02-15,5
333,2017-02-15,5
334,2017-02-15,2
335,2017-02-15,2
336,2017-02-15,5
337,2017-02-15,2
338,2017-02-15,4
339,2017-02-15,1
340,2017-02-15,1
341,2017-02-15,5
342,2017-02-15,2
343,2017-02-15,4
344,2017-02-15,4
345,2017-02-15,5
346,2017-02-15,4
347,2017-02-15,1
348,2017-02-15,1
349,2017-02-15,5
350,2017-02-15,5
351,2017-02-15,4
352,2017-02-15,3
353,2017-02-15,3
354,2017-02-15,3
355,2017-02-15,3
356,2017-02-15,3
357,2017-02-15,1
358,2017-02-15,2
359,2017-02-15,1
360,2017-02-15,5
361,2017-02-15,1
362,2017-02-15,5
363,2017-02-15,4
364,2017-02-15,1
365,2017-02-15,3
366,2017-02-15,2
367,2017-02-15,4
368,2017-02-15,2
369,2017-02-15,5
370,2017-02-15,4
371,2017-02-15,5
372,2017-02-15,2
373,2017-02-15,5
374,2017-02-15,4
375,2017-02-15,5
376,2017-02-15,3
377,2017-02-15,1
378,2017-02-15,4
379,2017-02-15,4
380,2017-02-15,2
381,2017-02-15,1
382,2017-02-15,2
383,2017-02-15,4
384,2017-02-15,5
385,2017-02-15,5
386,2017-02-15,3
387,2017-02-15,1
388,2017-02-15,5
389,2017-02-15,5
390,2017-02-15,4
391,2017-02-15,5
392,2017-02-15,5
393,2017-02-15,2
394,2017-02-15,3
395,2017-02-15,2
396,2017-02-15,4
397,2017-02-15,1
398,2017-02-15,1
399,2017-02-15,2
400,2017-02-15,5
401,2017-02-15,4
402,2017-02-15,2
403,2017-02-15,2
404,2017-02-15,3
405,2017-02-15,1
406,2017-02-15,5
407,2017-02-15,4
408,2017-02-15,2
409,2017-02-15,1
410,2017-02-15,1
411,2017-02-15,4
412,2017-02-15,1
413,2017-02-15,2
414,2017-02-15,3
415,2017-02-15,5
416,2017-02-15,1
417,2017-02-15,4
418,2017-02-15,3
419,2017-02-15,2
420,2017-02-15,3
421,2017-02-15,3
422,2017-02-15,4
423,2017-02-15,5
424,2017-02-15,1
425,2017-02-15,5
426,2017-02-15,5
427,2017-02-15,3
428,2017-02-15,2
429,2017-02-15,5
430,2017-02-15,1
431,2017-02-15,1
432,2017-02-15,4
433,2017-02-15,3
434,2017-02-15,4
435,2017-02-15,4
437,2017-02-15,1
438,2017-02-15,4
439,2017-02-15,2
440,2017-02-15,2
441,2017-02-15,3
442,2017-02-15,3
443,2017-02-15,4
444,2017-02-15,5
445,2017-02-15,3
446,2017-02-15,4
447,2017-02-15,2
448,2017-02-15,3
449,2017-02-15,1
450,2017-02-15,4
451,2017-02-15,4
452,2017-02-15,5
453,2017-02-15,1
454,2017-02-15,4
455,2017-02-15,5
456,2017-02-15,3
457,2017-02-15,3
458,2017-02-15,2
459,2017-02-15,4
460,2017-02-15,2
461,2017-02-15,4
462,2017-02-15,5
463,2017-02-15,3
464,2017-02-15,2
465,2017-02-15,3
466,2017-02-15,2
467,2017-02-15,5
468,2017-02-15,2
469,2017-02-15,2
470,2017-02-15,4
471,2017-02-15,1
472,2017-02-15,3
473,2017-02-15,1
474,2017-02-15,1
475,2017-02-15,5
476,2017-02-15,3
477,2017-02-15,4
478,2017-02-15,1
479,2017-02-15,1
480,2017-02-15,4
481,2017-02-15,5
482,2017-02-15,4
483,2017-02-15,4
484,2017-02-15,3
485,2017-02-15,4
486,2017-02-15,5
487,2017-02-15,2
488,2017-02-15,1
489,2017-02-15,2
490,2017-02-15,2
491,2017-02-15,3
492,2017-02-15,3
493,2017-02-15,2
494,2017-02-15,3
495,2017-02-15,4
496,2017-02-15,3
497,2017-02-15,4
498,2017-02-15,5
499,2017-02-15,2
500,2017-02-15,1
501,2017-02-15,1
502,2017-02-15,2
503,2017-02-15,2
504,2017-02-15,3
505,2017-02-15,5
506,2017-02-15,4
507,2017-02-15,3
508,2017-02-15,1
509,2017-02-15,1
510,2017-02-15,3
511,2017-02-15,2
512,2017-02-15,5
513,2017-02-15,5
514,2017-02-15,2
515,2017-02-15,3
